Dataset;Best Params;n_time_steps;MSE;RMSE;MAE;MAPE;sMAPE;Duration
c.lynx;{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};0;3478460.0652353596;1865.063019105617;1118.7565031674708;106.73268183796631;54.54;4.24439263343811
c.lynx;{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};1;3451189.2567565097;1857.7376716739395;1108.3511606887523;107.98186337696882;54.14;1.2577548027038574
c.lynx;{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};2;3216708.824178986;1793.5185597531422;843.152546578902;117.15610418039275;51.03;1.0358381271362305
c.lynx;{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};3;2593626.875600529;1610.4741151600447;728.5;168.19621467215245;46.37;1.3686892986297607
c.lynx;{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;3243213.8974208683;1800.892528004064;854.1640092400908;115.63664165958743;51.38;1.044672966003418
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};5;998953.3154572154;999.476520713326;804.786584738318;169.79966019274755;30.62;1.1412127017974854
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;1879639.4970505328;1370.9994518782757;1247.5181007041226;351.58328256634957;42.41;1.573493242263794
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};7;1287403.37543171;1134.637993120145;1001.1670647511162;256.6627278119769;35.51;1.6399338245391846
c.lynx;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};8;1742753.2583623873;1320.1338032042006;768.4254486608526;207.02977470646354;39.56;1.710759162902832
c.lynx;{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};9;1465719.0424493547;1210.6688409508831;948.4037532194725;272.8906369551387;38.3;1.477113962173462
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};10;1646033.3952494378;1282.978329999941;852.7714779772671;272.8064520863073;38.15;1.6152780055999756
c.lynx;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};11;2262352.6139937015;1504.1119020849817;722.543552122954;175.31659869779952;45.35;0.4342029094696045
c.lynx;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};12;1184733.2144613538;1088.4545072998476;806.7441920472925;283.1047918861933;35.0;1.853954792022705
c.lynx;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};13;1039225.3656390852;1019.4240362278522;738.9067990761749;250.1055619655937;38.52;1.3695323467254639
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};14;1415941.7824574364;1189.9335201839792;724.8030051097063;142.2501340339123;36.7;1.6118075847625732
c.lynx;{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};15;2864480.266187437;1692.4775526391588;673.2657352541656;106.25366546262515;52.26;1.4112329483032227
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};16;1625718.1143124662;1275.036514893776;768.5868021419371;319.76888146042245;37.94;1.5521624088287354
c.lynx;{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};17;2560247.7693316317;1600.0774260427625;557.5371465929693;114.67453769222882;49.1;1.5171723365783691
c.lynx;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};18;929681.8369786084;964.2001021461305;360.93713460378694;104.37638629449957;36.93;1.496396541595459
c.lynx;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};19;1188779.2630381268;1090.3115440268102;832.0686103417163;252.74989738946175;47.88;1.4859061241149902
c.lynx;{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};20;694991.1533544715;833.6612941443734;711.7441716452968;170.6248350515383;43.52;1.4268243312835693
